VOL,SITE,LANE,MET,ACC,CON
2148.16,M,3,1,750,
2152.2,M,3,1,750,
2156.22,M,3,1,750,
2156.42,M,3,1,750,
2163.876,M,3,1,750,
2164.912,M,3,1,750,
2164.968,M,3,1,750,
2167.2,M,3,1,750,
2167.264,M,3,1,750,
2167.344,M,3,1,750,
2167.704,M,3,1,750,
2171.136,M,3,1,750,
2172.772,M,3,1,750,
2175.264,M,3,1,750,
2176.484,M,3,1,750,
2179.584,M,3,1,750,
2182.992,M,3,1,750,
2183.952,M,3,1,750,
2184.36,M,3,1,750,
2188.7,M,3,1,750,
2191.36,M,3,1,750,
2192.256,M,3,1,750,
2192.32,M,3,1,750,
2192.736,M,3,1,750,
2196.096,M,3,1,750,
2200.352,M,3,1,750,
2204.712,M,3,1,750,
2208.32,M,3,1,750,
2213.016,M,3,1,750,
2223.1,M,3,1,750,
2223.576,M,3,1,750,
2223.72,M,3,1,750,
2223.796,M,3,1,750,
2231.46,M,3,1,750,
2231.544,M,3,1,750,
2232.164,M,3,1,750,
2232.324,M,3,1,750,
2232.576,M,3,1,750,
2236.132,M,3,1,750,
2236.5,M,3,1,750,
2236.608,M,3,1,750,
2238.984,M,3,1,750,
2240.84,M,3,1,750,
2240.84,M,3,1,750,
2244.468,M,3,1,750,
2244.968,M,3,1,750,
2245.056,M,3,1,750,
2247.168,M,3,1,750,
2247.208,M,3,1,750,
2248.308,M,3,1,750,
2252.16,M,3,1,750,
2255.68,M,3,1,750,
2259.84,M,3,1,750,
2259.888,M,3,1,750,
2259.936,M,3,1,750,
2263.544,M,3,1,750,
2263.68,M,3,1,750,
2264.192,M,3,1,750,
2268.208,M,3,1,750,
2268.288,M,3,1,750,
2268.468,M,3,1,750,
2275.152,M,3,1,750,
2276.816,M,3,1,750,
2276.96,M,3,1,750,
2279.052,M,3,1,750,
2280.28,M,3,1,750,
2280.6,M,3,1,750,
2283.3,M,3,1,750,
2283.384,M,3,1,750,
2286.976,M,3,1,750,
2287.24,M,3,1,750,
2292.832,M,3,1,750,
2296.044,M,3,1,750,
2296.8,M,3,1,750,
2297.016,M,3,1,750,
2299.828,M,3,1,750,
2299.9,M,3,1,750,
2300.292,M,3,1,750,
2300.452,M,3,1,750,
2300.5,M,3,1,750,
2304.12,M,3,1,750,
2306.952,M,3,1,750,
2308.088,M,3,1,750,
2308.26,M,3,1,750,
2308.34,M,3,1,750,
2311.232,M,3,1,750,
2313.036,M,3,1,750,
2315.352,M,3,1,750,
2315.352,M,3,1,750,
2315.48,M,3,1,750,
2315.48,M,3,1,750,
2316.78,M,3,1,750,
2318.976,M,3,1,750,
2319.76,M,3,1,750,
2324.04,M,3,1,750,
2324.136,M,3,1,750,
2328.432,M,3,1,750,
2328.464,M,3,1,750,
2328.48,M,3,1,750,
2331.448,M,3,1,750,
2332.288,M,3,1,750,
2332.8,M,3,1,750,
2334.948,M,3,1,750,
2336.4,M,3,1,750,
2336.96,M,3,1,750,
2337.024,M,3,1,750,
2339.064,M,3,1,750,
2339.14,M,3,1,750,
2339.2,M,3,1,750,
2339.4,M,3,1,750,
2339.648,M,3,1,750,
2340.096,M,3,1,750,
2341.056,M,3,1,750,
2343.328,M,3,1,750,
2343.348,M,3,1,750,
2343.5,M,3,1,750,
2347.632,M,3,1,750,
2347.944,M,3,1,750,
2355.216,M,3,1,750,
2360.852,M,3,1,750,
2360.96,M,3,1,750,
2363.136,M,3,1,750,
2363.136,M,3,1,750,
2364.768,M,3,1,750,
2364.892,M,3,1,750,
2367.456,M,3,1,750,
2367.456,M,3,1,750,
2368.56,M,3,1,750,
2371.68,M,3,1,750,
2375.86,M,3,1,750,
2376.128,M,3,1,750,
2379.104,M,3,1,750,
2380.56,M,3,1,750,
2383.96,M,3,1,750,
2388.24,M,3,1,750,
2388.416,M,3,1,750,
2388.52,M,3,1,750,
2388.72,M,3,1,750,
2408.008,M,3,1,750,
2408.792,M,3,1,750,
2411.176,M,3,1,750,
2411.904,M,3,1,750,
2419.968,M,3,1,750,
2421.096,M,3,1,750,
2422.992,M,3,1,750,
2423.344,M,3,1,750,
2426.872,M,3,1,750,
2428.296,M,3,1,750,
2432.336,M,3,1,750,
2432.64,M,3,1,750,
2439.872,M,3,1,750,
2440.992,M,3,1,750,
2447.856,M,3,1,750,
2455.3,M,3,1,750,
2457.024,M,3,1,750,
2475.856,M,3,1,750,
2483.712,M,3,1,750,
2487.84,M,3,1,750,
2495.752,M,3,1,750,
2500.572,M,3,1,750,
2504.928,M,3,1,750,
2513.144,M,3,1,750,
2515.464,M,3,1,750,
2531.388,M,3,1,750,
2531.88,M,3,1,750,
2603.48,M,3,1,750,
2616.528,M,3,1,750,
1451.4,T,3,1,400,
1579.568,T,3,1,400,
1608,T,3,1,400,
1648,T,3,1,400,
1656.4,T,3,1,400,
1659.84,T,3,1,400,
1663.812,T,3,1,400,
1664,T,3,1,400,
1696,T,3,1,400,
1712,T,3,1,400,
1712,T,3,1,400,
1720,T,3,1,400,
1728,T,3,1,400,
1728,T,3,1,400,
1732,T,3,1,400,
1732,T,3,1,400,
1736,T,3,1,400,
1744,T,3,1,400,
1756,T,3,1,400,
1764,T,3,1,400,
1764,T,3,1,400,
1768,T,3,1,400,
1772,T,3,1,400,
1772,T,3,1,400,
1772,T,3,1,400,
1772,T,3,1,400,
1776,T,3,1,400,
1800,T,3,1,400,
1804,T,3,1,400,
1804,T,3,1,400,
1804,T,3,1,400,
1831.296,T,3,1,400,
1831.296,T,3,1,400,
1844,T,3,1,400,
1852,T,3,1,400,
1860,T,3,1,400,
1860,T,3,1,400,
1863.72,T,3,1,400,
1872,T,3,1,400,
1872,T,3,1,400,
1879.78,T,3,1,400,
1880,T,3,1,400,
1880.544,T,3,1,400,
1888.792,T,3,1,400,
1892,T,3,1,400,
1895.34,T,3,1,400,
1899.072,T,3,1,400,
1900.8,T,3,1,400,
1903.144,T,3,1,400,
1904.852,T,3,1,400,
1908,T,3,1,400,
1912.812,T,3,1,400,
1912.812,T,3,1,400,
1920.648,T,3,1,400,
1923.24,T,3,1,400,
1923.872,T,3,1,400,
1924,T,3,1,400,
1935.36,T,3,1,400,
1936.26,T,3,1,400,
1944.504,T,3,1,400,
1944.96,T,3,1,400,
1948.76,T,3,1,400,
1951.3,T,3,1,400,
1951.488,T,3,1,400,
1959.048,T,3,1,400,
1959.048,T,3,1,400,
1959.216,T,3,1,400,
1959.552,T,3,1,400,
1959.552,T,3,1,400,
1959.688,T,3,1,400,
1963.624,T,3,1,400,
1967.736,T,3,1,400,
1967.736,T,3,1,400,
1971.216,T,3,1,400,
1971.564,T,3,1,400,
1972.548,T,3,1,400,
1975.096,T,3,1,400,
1975.104,T,3,1,400,
1975.396,T,3,1,400,
1975.56,T,3,1,400,
1975.56,T,3,1,400,
1976,T,3,1,400,
1976,T,3,1,400,
1979.168,T,3,1,400,
1979.168,T,3,1,400,
1979.808,T,3,1,400,
1980.3,T,3,1,400,
1983.36,T,3,1,400,
1983.744,T,3,1,400,
1983.832,T,3,1,400,
1984,T,3,1,400,
1984,T,3,1,400,
1984.62,T,3,1,400,
1984.62,T,3,1,400,
1988.5,T,3,1,400,
1992,T,3,1,400,
1996.7,T,3,1,400,
1996.8,T,3,1,400,
1999.928,T,3,1,400,
2000.596,T,3,1,400,
2000.74,T,3,1,400,
2004,T,3,1,400,
2004,T,3,1,400,
2004,T,3,1,400,
2011.136,T,3,1,400,
2011.78,T,3,1,400,
2012,T,3,1,400,
2012.016,T,3,1,400,
2015.64,T,3,1,400,
2016.032,T,3,1,400,
2019.54,T,3,1,400,
2020,T,3,1,400,
2023.272,T,3,1,400,
2023.272,T,3,1,400,
2023.68,T,3,1,400,
2024,T,3,1,400,
2031.16,T,3,1,400,
2032,T,3,1,400,
2032.056,T,3,1,400,
2036,T,3,1,400,
2040,T,3,1,400,
2040.128,T,3,1,400,
2040.168,T,3,1,400,
2043.664,T,3,1,400,
2044,T,3,1,400,
2044.144,T,3,1,400,
2047.488,T,3,1,400,
2048,T,3,1,400,
2048.28,T,3,1,400,
2052.176,T,3,1,400,
2052.336,T,3,1,400,
2059.568,T,3,1,400,
2060,T,3,1,400,
2060.208,T,3,1,400,
2060.288,T,3,1,400,
2060.432,T,3,1,400,
2064.12,T,3,1,400,
2064.512,T,3,1,400,
2068.336,T,3,1,400,
2068.368,T,3,1,400,
2068.416,T,3,1,400,
2072.256,T,3,1,400,
2072.648,T,3,1,400,
2076.384,T,3,1,400,
2080.152,T,3,1,400,
2080.288,T,3,1,400,
2080.288,T,3,1,400,
2080.768,T,3,1,400,
2084.304,T,3,1,400,
2084.544,T,3,1,400,
2084.72,T,3,1,400,
2084.784,T,3,1,400,
2084.784,T,3,1,400,
2084.832,T,3,1,400,
2088.168,T,3,1,400,
2088.456,T,3,1,400,
2088.576,T,3,1,400,
2091,T,3,1,400,
2092,T,3,1,400,
2092.816,T,3,1,400,
2092.896,T,3,1,400,
2092.96,T,3,1,400,
2095.044,T,3,1,400,
2095.092,T,3,1,400,
2095.092,T,3,1,400,
2096.952,T,3,1,400,
2097.024,T,3,1,400,
2097.024,T,3,1,400,
2099.176,T,3,1,400,
2100.528,T,3,1,400,
2100.912,T,3,1,400,
2101.008,T,3,1,400,
2103.296,T,3,1,400,
2107.404,T,3,1,400,
2108.736,T,3,1,400,
2110.968,T,3,1,400,
2111.428,T,3,1,400,
2112,T,3,1,400,
2115.144,T,3,1,400,
2115.26,T,3,1,400,
2115.312,T,3,1,400,
2115.36,T,3,1,400,
2115.512,T,3,1,400,
2123.1,T,3,1,400,
2123.748,T,3,1,400,
2123.748,T,3,1,400,
2123.82,T,3,1,400,
2127.672,T,3,1,400,
2127.764,T,3,1,400,
2132,T,3,1,400,
2132.112,T,3,1,400,
2132.256,T,3,1,400,
2135.56,T,3,1,400,
2136,T,3,1,400,
2136.1,T,3,1,400,
2139.276,T,3,1,400,
2139.768,T,3,1,400,
2140.32,T,3,1,400,
2144.1,T,3,1,400,
2144.208,T,3,1,400,
2144.508,T,3,1,400,
2147.364,T,3,1,400,
2147.364,T,3,1,400,
2148.184,T,3,1,400,
2148.4,T,3,1,400,
2152,T,3,1,400,
2152,T,3,1,400,
2152.576,T,3,1,400,
2152.772,T,3,1,400,
2155.86,T,3,1,400,
2156.352,T,3,1,400,
2156.352,T,3,1,400,
2159.024,T,3,1,400,
2159.716,T,3,1,400,
2160,T,3,1,400,
2160.28,T,3,1,400,
2160.7,T,3,1,400,
2160.976,T,3,1,400,
2164.8,T,3,1,400,
2167.064,T,3,1,400,
2168.432,T,3,1,400,
2168.76,T,3,1,400,
2172.688,T,3,1,400,
2175.6,T,3,1,400,
2175.6,T,3,1,400,
2176,T,3,1,400,
2179.072,T,3,1,400,
2179.84,T,3,1,400,
2183.6,T,3,1,400,
2183.6,T,3,1,400,
2184.736,T,3,1,400,
2187.264,T,3,1,400,
2187.944,T,3,1,400,
2187.944,T,3,1,400,
2188.584,T,3,1,400,
2191.36,T,3,1,400,
2191.84,T,3,1,400,
2200.8,T,3,1,400,
2204.58,T,3,1,400,
2204.856,T,3,1,400,
2207.04,T,3,1,400,
2207.28,T,3,1,400,
2211.728,T,3,1,400,
2216.444,T,3,1,400,
2216.736,T,3,1,400,
2216.896,T,3,1,400,
2219.428,T,3,1,400,
2231.456,T,3,1,400,
2232,T,3,1,400,
2235.412,T,3,1,400,
2247.392,T,3,1,400,
2248.396,T,3,1,400,
2265.088,T,3,1,400,
2337,T,3,1,400,
1391.85,E,4,1,600,
1535.49,E,4,1,600,
1602.174,E,4,1,600,
1640.88,E,4,1,600,
1679.658,E,4,1,600,
1709.202,E,4,1,600,
1715.406,E,4,1,600,
1730.664,E,4,1,600,
1746.144,E,4,1,600,
1746.696,E,4,1,600,
1817.772,E,4,1,600,
1820.874,E,4,1,600,
1823.976,E,4,1,600,
1835.913,E,4,1,600,
1877.232,E,4,1,600,
1880.856,E,4,1,600,
1887.291,E,4,1,600,
1893.489,E,4,1,600,
1901.592,E,4,1,600,
1905.885,E,4,1,600,
1911.42,E,4,1,600,
1920.072,E,4,1,600,
1935,E,4,1,600,
1941.192,E,4,1,600,
1941.192,E,4,1,600,
1941.891,E,4,1,600,
1950.597,E,4,1,600,
1953.576,E,4,1,600,
1962.36,E,4,1,600,
1968.048,E,4,1,600,
1977.39,E,4,1,600,
1979.076,E,4,1,600,
1979.424,E,4,1,600,
2001.114,E,4,1,600,
2001.171,E,4,1,600,
2001.516,E,4,1,600,
2003.484,E,4,1,600,
2012.4,E,4,1,600,
2019.816,E,4,1,600,
2034.594,E,4,1,600,
2037.75,E,4,1,600,
2039.319,E,4,1,600,
2039.985,E,4,1,600,
2043.36,E,4,1,600,
2049.012,E,4,1,600,
2055.3,E,4,1,600,
2057.286,E,4,1,600,
2058.882,E,4,1,600,
2058.882,E,4,1,600,
2064.303,E,4,1,600,
2070.132,E,4,1,600,
2072.235,E,4,1,600,
2075.04,E,4,1,600,
2075.04,E,4,1,600,
2075.238,E,4,1,600,
2076.516,E,4,1,600,
2079.252,E,4,1,600,
2079.675,E,4,1,600,
2081.04,E,4,1,600,
2081.916,E,4,1,600,
2081.916,E,4,1,600,
2082.36,E,4,1,600,
2084.775,E,4,1,600,
2084.775,E,4,1,600,
2088.576,E,4,1,600,
2088.726,E,4,1,600,
2091.825,E,4,1,600,
2091.906,E,4,1,600,
2094.42,E,4,1,600,
2096.031,E,4,1,600,
2097.048,E,4,1,600,
2097.144,E,4,1,600,
2097.741,E,4,1,600,
2102.196,E,4,1,600,
2102.88,E,4,1,600,
2103.24,E,4,1,600,
2108.178,E,4,1,600,
2108.295,E,4,1,600,
2109.426,E,4,1,600,
2111.637,E,4,1,600,
2112.525,E,4,1,600,
2115.057,E,4,1,600,
2115.36,E,4,1,600,
2118.333,E,4,1,600,
2118.666,E,4,1,600,
2118.666,E,4,1,600,
2123.82,E,4,1,600,
2127.372,E,4,1,600,
2129.868,E,4,1,600,
2130.03,E,4,1,600,
2130.552,E,4,1,600,
2132.088,E,4,1,600,
2132.1,E,4,1,600,
2132.112,E,4,1,600,
2132.739,E,4,1,600,
2133.054,E,4,1,600,
2133.09,E,4,1,600,
2135.058,E,4,1,600,
2139.318,E,4,1,600,
2141.379,E,4,1,600,
2141.379,E,4,1,600,
2141.409,E,4,1,600,
2142.432,E,4,1,600,
2144.508,E,4,1,600,
2145.528,E,4,1,600,
2147.607,E,4,1,600,
2147.628,E,4,1,600,
2148.12,E,4,1,600,
2148.624,E,4,1,600,
2148.66,E,4,1,600,
2154.726,E,4,1,600,
2156.88,E,4,1,600,
2156.88,E,4,1,600,
2159.91,E,4,1,600,
2159.928,E,4,1,600,
2160.06,E,4,1,600,
2160.066,E,4,1,600,
2162.094,E,4,1,600,
2162.145,E,4,1,600,
2163.072,E,4,1,600,
2163.168,E,4,1,600,
2163.744,E,4,1,600,
2163.915,E,4,1,600,
2165.1,E,4,1,600,
2166.111,E,4,1,600,
2166.714,E,4,1,600,
2168.283,E,4,1,600,
2169.3,E,4,1,600,
2172.417,E,4,1,600,
2172.555,E,4,1,600,
2174.655,E,4,1,600,
2175.12,E,4,1,600,
2175.6,E,4,1,600,
2178.825,E,4,1,600,
2180.556,E,4,1,600,
2180.706,E,4,1,600,
2181.114,E,4,1,600,
2181.54,E,4,1,600,
2181.816,E,4,1,600,
2183.004,E,4,1,600,
2183.922,E,4,1,600,
2184.048,E,4,1,600,
2184.66,E,4,1,600,
2185.017,E,4,1,600,
2186.028,E,4,1,600,
2186.1,E,4,1,600,
2186.136,E,4,1,600,
2186.886,E,4,1,600,
2189.124,E,4,1,600,
2189.223,E,4,1,600,
2190.24,E,4,1,600,
2190.24,E,4,1,600,
2192.13,E,4,1,600,
2192.418,E,4,1,600,
2193.9,E,4,1,600,
2195.559,E,4,1,600,
2196.366,E,4,1,600,
2198.34,E,4,1,600,
2198.484,E,4,1,600,
2198.7,E,4,1,600,
2201.715,E,4,1,600,
2202.888,E,4,1,600,
2204.838,E,4,1,600,
2204.928,E,4,1,600,
2205.819,E,4,1,600,
2205.996,E,4,1,600,
2207.04,E,4,1,600,
2208.144,E,4,1,600,
2210.76,E,4,1,600,
2210.76,E,4,1,600,
2211.921,E,4,1,600,
2214.054,E,4,1,600,
2214.324,E,4,1,600,
2214.324,E,4,1,600,
2216.187,E,4,1,600,
2216.97,E,4,1,600,
2222.352,E,4,1,600,
2222.586,E,4,1,600,
2223.576,E,4,1,600,
2223.936,E,4,1,600,
2225.538,E,4,1,600,
2225.88,E,4,1,600,
2225.922,E,4,1,600,
2226.51,E,4,1,600,
2228.436,E,4,1,600,
2231.772,E,4,1,600,
2231.964,E,4,1,600,
2232.24,E,4,1,600,
2235.534,E,4,1,600,
2237.235,E,4,1,600,
2238.528,E,4,1,600,
2243.031,E,4,1,600,
2243.34,E,4,1,600,
2246.049,E,4,1,600,
2246.43,E,4,1,600,
2246.775,E,4,1,600,
2247.072,E,4,1,600,
2248.02,E,4,1,600,
2248.02,E,4,1,600,
2249.1,E,4,1,600,
2249.52,E,4,1,600,
2252.052,E,4,1,600,
2252.472,E,4,1,600,
2253.384,E,4,1,600,
2254.065,E,4,1,600,
2255.616,E,4,1,600,
2259.546,E,4,1,600,
2261.304,E,4,1,600,
2262.267,E,4,1,600,
2268,E,4,1,600,
2268.84,E,4,1,600,
2271.06,E,4,1,600,
2271.912,E,4,1,600,
2273.112,E,4,1,600,
2276.256,E,4,1,600,
2276.778,E,4,1,600,
2276.868,E,4,1,600,
2282.562,E,4,1,600,
2282.913,E,4,1,600,
2283.324,E,4,1,600,
2286.36,E,4,1,600,
2288.55,E,4,1,600,
2289.789,E,4,1,600,
2292.483,E,4,1,600,
2292.78,E,4,1,600,
2295.756,E,4,1,600,
2297.31,E,4,1,600,
2299.92,E,4,1,600,
2303.604,E,4,1,600,
2304.36,E,4,1,600,
2309.202,E,4,1,600,
2309.616,E,4,1,600,
2310.495,E,4,1,600,
2318.589,E,4,1,600,
2319.66,E,4,1,600,
2321.199,E,4,1,600,
2328.183,E,4,1,600,
2328.396,E,4,1,600,
2340.045,E,4,1,600,
2342.277,E,4,1,600,
2357.532,E,4,1,600,
2366.01,E,4,1,600,
2367.903,E,4,1,600,
2369.691,E,4,1,600,
2372.22,E,4,1,600,
2397.78,E,4,1,600,
2399.112,E,4,1,600,
2418.792,E,4,1,600,
1302,L,4,1,450,
1329,L,4,1,450,
1335,L,4,1,450,
1377,L,4,1,450,
1380,L,4,1,450,
1455,L,4,1,450,
1473,L,4,1,450,
1506,L,4,1,450,
1509,L,4,1,450,
1512,L,4,1,450,
1527,L,4,1,450,
1545,L,4,1,450,
1545,L,4,1,450,
1554,L,4,1,450,
1560,L,4,1,450,
1560,L,4,1,450,
1566,L,4,1,450,
1572,L,4,1,450,
1578,L,4,1,450,
1584,L,4,1,450,
1614,L,4,1,450,
1629,L,4,1,450,
1635,L,4,1,450,
1638,L,4,1,450,
1656,L,4,1,450,
1668,L,4,1,450,
1701,L,4,1,450,
1707,L,4,1,450,
1716,L,4,1,450,
1725,L,4,1,450,
1728,L,4,1,450,
1743,L,4,1,450,
1749,L,4,1,450,
1767,L,4,1,450,
1770,L,4,1,450,
1785,L,4,1,450,
1788,L,4,1,450,
1797,L,4,1,450,
1803,L,4,1,450,
1806,L,4,1,450,
1812,L,4,1,450,
1812,L,4,1,450,
1812,L,4,1,450,
1815,L,4,1,450,
1818,L,4,1,450,
1818,L,4,1,450,
1824,L,4,1,450,
1827,L,4,1,450,
1827,L,4,1,450,
1836,L,4,1,450,
1839,L,4,1,450,
1845,L,4,1,450,
1857,L,4,1,450,
1872,L,4,1,450,
1875,L,4,1,450,
1884,L,4,1,450,
1887,L,4,1,450,
1887,L,4,1,450,
1887,L,4,1,450,
1890,L,4,1,450,
1893,L,4,1,450,
1896,L,4,1,450,
1896,L,4,1,450,
1896,L,4,1,450,
1899,L,4,1,450,
1902,L,4,1,450,
1902,L,4,1,450,
1908,L,4,1,450,
1911,L,4,1,450,
1914,L,4,1,450,
1917,L,4,1,450,
1923,L,4,1,450,
1926,L,4,1,450,
1926,L,4,1,450,
1929,L,4,1,450,
1932,L,4,1,450,
1932,L,4,1,450,
1932,L,4,1,450,
1935,L,4,1,450,
1935,L,4,1,450,
1935,L,4,1,450,
1959,L,4,1,450,
1959,L,4,1,450,
1965,L,4,1,450,
1968,L,4,1,450,
1974,L,4,1,450,
1980,L,4,1,450,
1980,L,4,1,450,
1986,L,4,1,450,
1989,L,4,1,450,
1989,L,4,1,450,
1992,L,4,1,450,
1995,L,4,1,450,
1998,L,4,1,450,
2007,L,4,1,450,
2019,L,4,1,450,
2025,L,4,1,450,
2034,L,4,1,450,
2037,L,4,1,450,
2043,L,4,1,450,
2046,L,4,1,450,
2055,L,4,1,450,
2070,L,4,1,450,
2076,L,4,1,450,
2091,L,4,1,450,
2097,L,4,1,450,
2100,L,4,1,450,
2103,L,4,1,450,
2127,L,4,1,450,
2157,L,4,1,450,
2172,L,4,1,450,
2220,L,4,1,450,
